datetime,symbol,open,high,low,close
2021-04-23 02:00:00,CRYPTO:SOLUSD,38.91668623,41.64085148,31.27476126,37.29320325
2021-04-24 02:00:00,CRYPTO:SOLUSD,37.3553711,43.7354489,34.4612125,40.98776527
2021-04-25 02:00:00,CRYPTO:SOLUSD,40.91581624,48.71584216,40.5780283,47.49675019
2021-04-26 02:00:00,CRYPTO:SOLUSD,47.48882701,48.74922625,43.31289027,43.90524575
2021-04-27 02:00:00,CRYPTO:SOLUSD,43.89312426,46.67916275,42.59146074,43.2191713
2021-04-28 02:00:00,CRYPTO:SOLUSD,43.206891,47.00780547,40.63865311,44.87429786
2021-04-29 02:00:00,CRYPTO:SOLUSD,44.87757734,46.29857205,40.86791998,42.55113689
2021-04-30 02:00:00,CRYPTO:SOLUSD,42.5307035,44.40947292,41.23288241,42.84538512
2021-05-01 02:00:00,CRYPTO:SOLUSD,42.84252451,49.98741231,41.97247687,49.64904235
2021-05-02 02:00:00,CRYPTO:SOLUSD,49.66534159,50.13443541,45.94149717,46.98239929
2021-05-03 02:00:00,CRYPTO:SOLUSD,46.97632569,49.07711153,44.79692404,45.98996676
2021-05-04 02:00:00,CRYPTO:SOLUSD,45.96705466,51.1309619,42.26238514,42.66607319
2021-05-05 02:00:00,CRYPTO:SOLUSD,42.65473338,46.05926224,42.26373677,45.02837482
2021-05-06 02:00:00,CRYPTO:SOLUSD,45.02943178,45.1106685,42.52982398,43.56474896
2021-05-07 02:00:00,CRYPTO:SOLUSD,43.51275391,46.31321925,41.41980732,43.18264337
2021-05-08 02:00:00,CRYPTO:SOLUSD,43.22898303,46.77093885,42.35135677,45.70758887
2021-05-09 02:00:00,CRYPTO:SOLUSD,45.70152782,47.23593588,42.9070369,44.39162763
2021-05-10 02:00:00,CRYPTO:SOLUSD,44.3266656,45.94663118,39.16278873,42.95394944
2021-05-11 02:00:00,CRYPTO:SOLUSD,42.94602095,45.24819077,39.74992403,44.62180128
2021-05-12 02:00:00,CRYPTO:SOLUSD,44.64823532,49.22571946,41.745572,43.32377998
2021-05-13 02:00:00,CRYPTO:SOLUSD,43.24817522,45.67788227,37.38931752,41.05431987
2021-05-14 02:00:00,CRYPTO:SOLUSD,41.05913544,45.02238514,39.96928183,42.71285456
2021-05-15 02:00:00,CRYPTO:SOLUSD,42.76953398,45.46708747,39.28444272,43.4245459
2021-05-16 02:00:00,CRYPTO:SOLUSD,43.49050373,52.60719443,41.43233131,46.90895854
2021-05-17 02:00:00,CRYPTO:SOLUSD,46.90868368,52.11669653,42.93017114,46.80276018
2021-05-18 02:00:00,CRYPTO:SOLUSD,46.79085549,58.56285415,45.88629044,56.05017511
2021-05-19 02:00:00,CRYPTO:SOLUSD,56.04559033,57.95928182,28.48386054,35.0876977
2021-05-20 02:00:00,CRYPTO:SOLUSD,35.0587415,52.25038908,32.03618242,44.43022543
2021-05-21 02:00:00,CRYPTO:SOLUSD,44.48840441,47.82455492,33.25757132,39.00419313
2021-05-22 02:00:00,CRYPTO:SOLUSD,38.93069397,40.09962757,31.06387254,31.26701372
2021-05-23 02:00:00,CRYPTO:SOLUSD,31.26688513,32.46603327,19.10129064,24.56161292
2021-05-24 02:00:00,CRYPTO:SOLUSD,24.56641127,32.25825367,24.5222734,31.37304574
2021-05-25 02:00:00,CRYPTO:SOLUSD,31.42094469,33.34877355,25.707871,30.00092768
2021-05-26 02:00:00,CRYPTO:SOLUSD,30.03113033,37.3899516,28.8658114,35.48728289
2021-05-27 02:00:00,CRYPTO:SOLUSD,35.46672959,35.64978134,31.04931771,33.76664243
2021-05-28 02:00:00,CRYPTO:SOLUSD,33.78761281,34.57530045,27.95735891,29.00314427
2021-05-29 02:00:00,CRYPTO:SOLUSD,29.00087465,30.07979609,25.71913335,27.43341746
2021-05-30 02:00:00,CRYPTO:SOLUSD,27.44838749,29.84799137,25.63524083,28.58168268
2021-05-31 02:00:00,CRYPTO:SOLUSD,28.57683585,33.07244527,27.50913421,32.84601491
2021-06-01 02:00:00,CRYPTO:SOLUSD,32.78986926,33.314939,29.85487735,30.94327256
2021-06-02 02:00:00,CRYPTO:SOLUSD,30.94977493,35.0644591,30.3938613,34.00166148
2021-06-03 02:00:00,CRYPTO:SOLUSD,34.00236254,41.33523092,33.74327985,39.54905156
2021-06-04 02:00:00,CRYPTO:SOLUSD,39.59913061,39.71945563,34.13677039,37.38873755
2021-06-05 02:00:00,CRYPTO:SOLUSD,37.41220412,43.31782912,37.03447834,39.71184765
2021-06-06 02:00:00,CRYPTO:SOLUSD,39.68276679,43.46763677,38.96255671,42.22772031
2021-06-07 02:00:00,CRYPTO:SOLUSD,42.19489343,44.26620018,37.88427288,38.25773191
2021-06-08 02:00:00,CRYPTO:SOLUSD,38.26799896,42.63685615,33.55481088,41.30178261
2021-06-09 02:00:00,CRYPTO:SOLUSD,41.29874173,44.10795317,39.33359886,42.05375718
2021-06-10 02:00:00,CRYPTO:SOLUSD,42.03659912,43.40927273,39.12907848,41.10273111
2021-06-11 02:00:00,CRYPTO:SOLUSD,41.12332966,41.40973553,35.14007134,36.15599976
2021-06-12 02:00:00,CRYPTO:SOLUSD,36.1582448,37.69877028,34.17435659,36.48686402
2021-06-13 02:00:00,CRYPTO:SOLUSD,36.4950474,39.511299,34.73426979,38.73889951
2021-06-14 02:00:00,CRYPTO:SOLUSD,38.73249823,40.59713019,36.60460565,39.73663548
2021-06-15 02:00:00,CRYPTO:SOLUSD,39.72052804,41.76405876,39.17492397,39.55965488
2021-06-16 02:00:00,CRYPTO:SOLUSD,39.53352936,41.69676704,37.47480007,39.70737076
2021-06-17 02:00:00,CRYPTO:SOLUSD,39.72192019,41.28139424,38.15573259,39.2305987
2021-06-18 02:00:00,CRYPTO:SOLUSD,39.27536141,39.48659066,34.90390208,36.83931709
2021-06-19 02:00:00,CRYPTO:SOLUSD,36.831,37.3452,34.9695,35.2523
2021-06-20 02:00:00,CRYPTO:SOLUSD,35.2518,35.9244,31.3397,35.2785
2021-06-21 02:00:00,CRYPTO:SOLUSD,35.2698,35.4567,25.9745,26.6143
2021-06-22 02:00:00,CRYPTO:SOLUSD,26.5957,28.765,20.1999,26.7693
2021-06-23 02:00:00,CRYPTO:SOLUSD,26.7716,32.9047,25.8288,30.6325
2021-06-24 02:00:00,CRYPTO:SOLUSD,30.6359,33.0023,28.5897,31.1976
2021-06-25 02:00:00,CRYPTO:SOLUSD,31.1982,32.8872,27.9964,28.7427
2021-06-26 02:00:00,CRYPTO:SOLUSD,28.7309,30.05,26.6897,29.6179
2021-06-27 02:00:00,CRYPTO:SOLUSD,29.7008,31.9118,29.2014,31.8683
2021-06-28 02:00:00,CRYPTO:SOLUSD,31.8983,34.2964,31.084,32.9801
2021-06-29 02:00:00,CRYPTO:SOLUSD,33.0039,35.8115,32.7371,33.9283
2021-06-30 02:00:00,CRYPTO:SOLUSD,33.9225,35.9559,31.6134,35.6135
2021-07-01 02:00:00,CRYPTO:SOLUSD,35.5614,35.5843,32.3066,33.3259
2021-07-02 02:00:00,CRYPTO:SOLUSD,33.3188,34.0978,31.4142,34.0271
2021-07-03 02:00:00,CRYPTO:SOLUSD,34.0168,35.3804,33.2708,34.5196
2021-07-04 02:00:00,CRYPTO:SOLUSD,34.5181,35.5122,33.5607,34.3285
2021-07-05 02:00:00,CRYPTO:SOLUSD,34.3051,34.4796,32.4402,32.9121
2021-07-06 02:00:00,CRYPTO:SOLUSD,32.9278,35.0492,32.9048,34.2512
2021-07-07 02:00:00,CRYPTO:SOLUSD,34.2426,38.0754,33.8507,36.6514
2021-07-08 02:00:00,CRYPTO:SOLUSD,36.642,36.9542,32.6853,33.1695
2021-07-09 02:00:00,CRYPTO:SOLUSD,33.1611,34.4259,31.998,33.3241
2021-07-10 02:00:00,CRYPTO:SOLUSD,33.3146,34.2052,31.0683,31.7239
2021-07-11 02:00:00,CRYPTO:SOLUSD,31.7158,32.5698,31.3839,32.1568
2021-07-12 02:00:00,CRYPTO:SOLUSD,32.172,32.6696,30.0446,30.8267
2021-07-13 02:00:00,CRYPTO:SOLUSD,30.8396,31.0807,28.839,29.1406
2021-07-14 02:00:00,CRYPTO:SOLUSD,29.1386,31.4457,27.4369,31.3491
2021-07-15 02:00:00,CRYPTO:SOLUSD,31.3457,31.4618,28.0063,28.5414
2021-07-16 02:00:00,CRYPTO:SOLUSD,28.5569,29.4463,26.196,26.2861
2021-07-17 02:00:00,CRYPTO:SOLUSD,26.2728,27.802,25.9996,26.7737
2021-07-18 02:00:00,CRYPTO:SOLUSD,26.762,27.734,26.2823,26.7118
2021-07-19 02:00:00,CRYPTO:SOLUSD,26.6821,26.6912,23.9914,24.5119
2021-07-20 02:00:00,CRYPTO:SOLUSD,24.5228,24.9764,22.1323,23.4644
2021-07-21 02:00:00,CRYPTO:SOLUSD,23.4789,27.4493,22.8245,26.6639
2021-07-22 02:00:00,CRYPTO:SOLUSD,26.6701,28.1663,25.9302,27.7508
2021-07-23 02:00:00,CRYPTO:SOLUSD,27.7409,28.6587,26.4131,28.5187
2021-07-24 02:00:00,CRYPTO:SOLUSD,28.5374,29.4941,28.0403,28.645
2021-07-25 02:00:00,CRYPTO:SOLUSD,28.6527,28.8758,26.564,28.2598
2021-07-26 02:00:00,CRYPTO:SOLUSD,28.2648,31.1325,27.8484,28.2385
2021-07-27 02:00:00,CRYPTO:SOLUSD,28.2392,28.9938,26.9132,28.1421
2021-07-28 02:00:00,CRYPTO:SOLUSD,28.1236,28.7749,27.375,27.8815
2021-07-29 02:00:00,CRYPTO:SOLUSD,27.8744,31.8826,27.3253,31.2737
2021-07-30 02:00:00,CRYPTO:SOLUSD,31.2841,33.0575,29.9836,32.3948
2021-07-31 02:00:00,CRYPTO:SOLUSD,32.392,37.0001,31.6737,36.7633
2021-08-01 02:00:00,CRYPTO:SOLUSD,36.788,36.8491,33.2265,34.2234
2021-08-02 02:00:00,CRYPTO:SOLUSD,34.1677,35.9221,33.023,33.1916
2021-08-03 02:00:00,CRYPTO:SOLUSD,33.1969,35.8462,32.3491,34.0929
2021-08-04 02:00:00,CRYPTO:SOLUSD,34.0914,36.648,33.268,35.7746
2021-08-05 02:00:00,CRYPTO:SOLUSD,35.7818,38.2351,35.499,37.3651
2021-08-06 02:00:00,CRYPTO:SOLUSD,37.3988,40.4244,35.6862,39.5061
2021-08-07 02:00:00,CRYPTO:SOLUSD,39.5047,40.5136,37.5236,39.4854
2021-08-08 02:00:00,CRYPTO:SOLUSD,39.4942,39.5816,36.9244,37.6788
2021-08-09 02:00:00,CRYPTO:SOLUSD,37.682,40.0397,36.3658,38.718
2021-08-10 02:00:00,CRYPTO:SOLUSD,38.6926,41.6852,38.2344,40.6834
2021-08-11 02:00:00,CRYPTO:SOLUSD,40.6745,43.7312,40.6361,41.6683
2021-08-12 02:00:00,CRYPTO:SOLUSD,41.6688,43.3874,39.3307,41.0776
2021-08-13 02:00:00,CRYPTO:SOLUSD,41.084,44.9363,40.7153,44.898
2021-08-14 02:00:00,CRYPTO:SOLUSD,44.8913,44.941,42.7285,44.1581
2021-08-15 02:00:00,CRYPTO:SOLUSD,44.1796,54.764,43.4119,53.5376
2021-08-16 02:00:00,CRYPTO:SOLUSD,53.617,69.2532,52.3461,62.087
2021-08-17 02:00:00,CRYPTO:SOLUSD,62.1631,75.0428,58.8035,64.1897
2021-08-18 02:00:00,CRYPTO:SOLUSD,64.19,86.325,59.8211,72.7306
2021-08-19 02:00:00,CRYPTO:SOLUSD,72.7198,75.4051,68.3716,72.8113
2021-08-20 02:00:00,CRYPTO:SOLUSD,72.814,80.0007,70.8995,78.7538
2021-08-21 02:00:00,CRYPTO:SOLUSD,78.6892,81.962,72.6845,73.8699
2021-08-22 02:00:00,CRYPTO:SOLUSD,73.9536,77.626,71.3399,72.7747
2021-08-23 02:00:00,CRYPTO:SOLUSD,72.8078,76.7831,71.5943,75.6528
2021-08-24 02:00:00,CRYPTO:SOLUSD,75.6753,79.4356,67.8901,70.6616
2021-08-25 02:00:00,CRYPTO:SOLUSD,70.5432,72.782,66.1853,71.9933
2021-08-26 02:00:00,CRYPTO:SOLUSD,71.9868,78.3607,66.2829,74.8249
2021-08-27 02:00:00,CRYPTO:SOLUSD,74.8923,88.9167,72.6075,88.0531
2021-08-28 02:00:00,CRYPTO:SOLUSD,88.0865,97.9211,85.641,96.2371
2021-08-29 02:00:00,CRYPTO:SOLUSD,96.2492,97.8742,90.4681,94.2907
2021-08-30 02:00:00,CRYPTO:SOLUSD,94.2484,116.5306,93.7128,110.2984
2021-08-31 02:00:00,CRYPTO:SOLUSD,110.2257,130.3027,103.0019,108.3516
2021-09-01 02:00:00,CRYPTO:SOLUSD,108.2328,119.6742,105.9221,110.7172
2021-09-02 02:00:00,CRYPTO:SOLUSD,110.7514,132.0309,109.2727,128.2995
2021-09-03 02:00:00,CRYPTO:SOLUSD,128.2821,149.0285,128.1816,146.4623
2021-09-04 02:00:00,CRYPTO:SOLUSD,146.4493,150.5812,135.7504,138.9995
2021-09-05 02:00:00,CRYPTO:SOLUSD,139.0692,145.1839,134.8399,142.1303
2021-09-06 02:00:00,CRYPTO:SOLUSD,142.1076,166.2127,137.2504,164.3823
2021-09-07 02:00:00,CRYPTO:SOLUSD,164.3658,195.4016,129.9306,173.4
2021-09-08 02:00:00,CRYPTO:SOLUSD,173.4526,198.1108,146.5831,191.0203
2021-09-09 02:00:00,CRYPTO:SOLUSD,190.9473,216.1148,180.8889,187.7897
2021-09-10 02:00:00,CRYPTO:SOLUSD,187.8316,197.3367,167.986,179.4979
2021-09-11 02:00:00,CRYPTO:SOLUSD,179.6277,193.5537,175.2762,179.1225
2021-09-12 02:00:00,CRYPTO:SOLUSD,179.0833,181.6107,170.1767,174.3091
2021-09-13 02:00:00,CRYPTO:SOLUSD,174.3077,175.1618,150.3943,169.7992
2021-09-14 02:00:00,CRYPTO:SOLUSD,169.6462,171.9074,142.4537,158.7592
2021-09-15 02:00:00,CRYPTO:SOLUSD,158.7542,166.4806,153.8175,158.7608
2021-09-16 02:00:00,CRYPTO:SOLUSD,158.7376,163.138,147.3659,152.1856
2021-09-17 02:00:00,CRYPTO:SOLUSD,152.2105,153.3808,133.8531,147.5056
2021-09-18 02:00:00,CRYPTO:SOLUSD,147.6168,171.5515,144.202,169.3455
2021-09-19 02:00:00,CRYPTO:SOLUSD,169.3508,171.0026,150.6499,152.8144
2021-09-20 02:00:00,CRYPTO:SOLUSD,152.8642,153.5122,130.259,132.7454
2021-09-21 02:00:00,CRYPTO:SOLUSD,132.7037,144.6236,115.8359,124.1114
2021-09-22 02:00:00,CRYPTO:SOLUSD,124.2267,151.865,122.0179,148.161
2021-09-23 02:00:00,CRYPTO:SOLUSD,148.1542,152.4674,143.0769,149.9418
2021-09-24 02:00:00,CRYPTO:SOLUSD,149.9615,151.4055,128.0846,139.2616
2021-09-25 02:00:00,CRYPTO:SOLUSD,139.2433,144.1077,133.6091,136.1493
2021-09-26 02:00:00,CRYPTO:SOLUSD,136.126,140.8098,124.9471,135.7373
2021-09-27 02:00:00,CRYPTO:SOLUSD,135.6025,148.939,133.7982,136.3945
2021-09-28 02:00:00,CRYPTO:SOLUSD,136.3625,139.4333,128.1589,132.2259
2021-09-29 02:00:00,CRYPTO:SOLUSD,132.2193,140.0763,131.1392,135.2944
2021-09-30 02:00:00,CRYPTO:SOLUSD,135.2586,142.9195,134.0564,141.3522
2021-10-01 02:00:00,CRYPTO:SOLUSD,141.3623,165.0344,138.2879,161.6956
2021-10-02 02:00:00,CRYPTO:SOLUSD,161.6872,175.1394,156.2496,169.0627
2021-10-03 02:00:00,CRYPTO:SOLUSD,169.0274,177.8478,165.6364,173.0309
2021-10-04 02:00:00,CRYPTO:SOLUSD,173.0385,173.1169,162.1144,167.2101
2021-10-05 02:00:00,CRYPTO:SOLUSD,167.2077,170.1865,160.0643,164.6735
2021-10-06 02:00:00,CRYPTO:SOLUSD,164.7034,165.4534,150.3316,154.0862
2021-10-07 02:00:00,CRYPTO:SOLUSD,153.9406,161.5071,150.2427,154.3065
2021-10-08 02:00:00,CRYPTO:SOLUSD,154.3688,168.9345,152.4845,158.8199
2021-10-09 02:00:00,CRYPTO:SOLUSD,158.8223,161.5562,154.269,156.8289
2021-10-10 02:00:00,CRYPTO:SOLUSD,156.83,158.4764,145.8277,147.6861
2021-10-11 02:00:00,CRYPTO:SOLUSD,147.6272,154.0536,140.302,144.8772
2021-10-12 02:00:00,CRYPTO:SOLUSD,144.8703,153.4423,137.7066,152.4306
2021-10-13 02:00:00,CRYPTO:SOLUSD,152.3555,155.5519,144.3447,148.0526
2021-10-14 02:00:00,CRYPTO:SOLUSD,148.1116,155.7014,147.2461,149.9965
2021-10-15 02:00:00,CRYPTO:SOLUSD,149.933,165.3449,146.7888,163.1577
2021-10-16 02:00:00,CRYPTO:SOLUSD,163.195,164.8019,156.1626,157.5136
2021-10-17 02:00:00,CRYPTO:SOLUSD,157.5293,167.5058,153.0434,159.9963
2021-10-18 02:00:00,CRYPTO:SOLUSD,160.088,162.9044,154.9709,157.2175
2021-10-19 02:00:00,CRYPTO:SOLUSD,157.1623,159.4119,153.1992,155.8762
2021-10-20 02:00:00,CRYPTO:SOLUSD,155.8797,176.8793,155.193,176.7816
2021-10-21 02:00:00,CRYPTO:SOLUSD,176.7742,194.2845,171.2037,190.4337
2021-10-22 02:00:00,CRYPTO:SOLUSD,190.6137,215.0375,187.8746,196.1854
2021-10-23 02:00:00,CRYPTO:SOLUSD,196.2598,205.6839,192.0493,197.7726
2021-10-24 02:00:00,CRYPTO:SOLUSD,197.7739,204.9279,185.2934,202.2921
2021-10-25 02:00:00,CRYPTO:SOLUSD,202.2933,218.9483,198.1414,209.8437
2021-10-26 02:00:00,CRYPTO:SOLUSD,209.6912,214.3116,196.3355,199.817
2021-10-27 02:00:00,CRYPTO:SOLUSD,199.8318,205.5893,178.8922,184.5565
2021-10-28 02:00:00,CRYPTO:SOLUSD,184.6977,201.4754,181.8037,195.3471
2021-10-29 02:00:00,CRYPTO:SOLUSD,195.3864,205.1808,194.6329,200.3854
2021-10-30 02:00:00,CRYPTO:SOLUSD,200.4396,200.6526,187.5574,195.8313
2021-10-31 02:00:00,CRYPTO:SOLUSD,195.8432,205.1851,185.6013,202.7031
2021-11-01 01:00:00,CRYPTO:SOLUSD,202.7192,211.6561,197.8645,203.9294
2021-11-02 01:00:00,CRYPTO:SOLUSD,204.0529,222.5683,201.0754,221.1264
2021-11-03 01:00:00,CRYPTO:SOLUSD,220.9869,246.6485,216.018,243.4057
2021-11-04 01:00:00,CRYPTO:SOLUSD,243.506,250.5565,234.324,247.2492
2021-11-05 01:00:00,CRYPTO:SOLUSD,247.2566,248.5093,230.6538,236.3583
2021-11-06 01:00:00,CRYPTO:SOLUSD,236.2913,260.0522,234.9619,258.6212
2021-11-07 01:00:00,CRYPTO:SOLUSD,258.692,258.8283,245.7606,249.75
2021-11-08 01:00:00,CRYPTO:SOLUSD,249.7597,253.3611,240.6471,248.4615
2021-11-09 01:00:00,CRYPTO:SOLUSD,248.3535,253.2144,237.3385,239.0803
2021-11-10 01:00:00,CRYPTO:SOLUSD,239.0563,248.3797,217.0955,233.3575
2021-11-11 01:00:00,CRYPTO:SOLUSD,233.2947,246.5204,229.5793,233.5601
2021-11-12 01:00:00,CRYPTO:SOLUSD,233.5409,239.0845,220.9782,228.5977
2021-11-13 01:00:00,CRYPTO:SOLUSD,228.6837,241.9294,225.0072,241.6756
2021-11-14 01:00:00,CRYPTO:SOLUSD,241.6648,241.9343,230.5448,238.6411
2021-11-15 01:00:00,CRYPTO:SOLUSD,238.6823,246.3948,234.3443,238.1122
2021-11-16 01:00:00,CRYPTO:SOLUSD,238.1077,238.1201,214.4213,219.174
2021-11-17 01:00:00,CRYPTO:SOLUSD,219.2117,222.5334,209.8725,219.0166
2021-11-18 01:00:00,CRYPTO:SOLUSD,219.0229,222.7838,186.7735,195.3167
2021-11-19 01:00:00,CRYPTO:SOLUSD,195.197,219.9869,189.2281,215.4051
2021-11-20 01:00:00,CRYPTO:SOLUSD,215.4547,221.4304,206.0865,217.9131
2021-11-21 01:00:00,CRYPTO:SOLUSD,217.9327,235.516,210.7379,230.6472
2021-11-22 01:00:00,CRYPTO:SOLUSD,230.7405,232.1282,211.7986,215.7919
2021-11-23 01:00:00,CRYPTO:SOLUSD,215.7569,226.2049,210.8645,221.8978
2021-11-24 01:00:00,CRYPTO:SOLUSD,221.9599,222.3882,200.2045,205.8318
2021-11-25 01:00:00,CRYPTO:SOLUSD,205.7599,216.5529,201.7104,209.9989
2021-11-26 01:00:00,CRYPTO:SOLUSD,210.1756,210.5494,182.6694,192.4209
2021-11-27 01:00:00,CRYPTO:SOLUSD,192.647,199.4963,190.7711,192.9657
